,Algorithm,Dataset,alpha,Coverage,Length
1110,cox_ph_alg_2_unewighted,support,0.7,0.6924000000000001,616.5711000000001
1111,cox_ph_alg_2_unewighted,support,0.7,0.6991,616.4432
1112,cox_ph_alg_2_unewighted,support,0.7,0.7326999999999998,687.6417999999999
1113,cox_ph_alg_2_unewighted,support,0.7,0.6715000000000001,572.8997999999999
1114,cox_ph_alg_2_unewighted,support,0.7,0.7304999999999999,642.2925
1115,cox_ph_alg_2_unewighted,support,0.7,0.7425,708.6968999999999
1116,cox_ph_alg_2_unewighted,support,0.7,0.7311,743.5340000000001
1117,cox_ph_alg_2_unewighted,support,0.7,0.6797000000000001,651.8631
1118,cox_ph_alg_2_unewighted,support,0.7,0.7047999999999999,675.6424000000001
1119,cox_ph_alg_2_unewighted,support,0.7,0.6855000000000001,635.5539999999999
1120,cox_cc_alg_1_unewighted,support,0.7,0.49890000000000007,214.02479999999989
1121,cox_cc_alg_1_unewighted,support,0.7,0.48479999999999995,204.9168999999999
1122,cox_cc_alg_1_unewighted,support,0.7,0.465,196.48359999999994
1123,cox_cc_alg_1_unewighted,support,0.7,0.4440000000000001,198.76749999999993
1124,cox_cc_alg_1_unewighted,support,0.7,0.5351,225.9645999999999
1125,cox_cc_alg_1_unewighted,support,0.7,0.4897000000000001,212.20809999999992
1126,cox_cc_alg_1_unewighted,support,0.7,0.4617,185.8043999999999
1127,cox_cc_alg_1_unewighted,support,0.7,0.4186000000000001,181.2698999999999
1128,cox_cc_alg_1_unewighted,support,0.7,0.4988,229.36659999999992
1129,cox_cc_alg_1_unewighted,support,0.7,0.46779999999999994,206.02869999999987
1130,cox_cc_alg_2_unewighted,support,0.7,0.6836,618.9248
1131,cox_cc_alg_2_unewighted,support,0.7,0.6914000000000001,613.8169
1132,cox_cc_alg_2_unewighted,support,0.7,0.7317999999999998,694.3836000000001
1133,cox_cc_alg_2_unewighted,support,0.7,0.681,568.6675
1134,cox_cc_alg_2_unewighted,support,0.7,0.7397,657.8646000000001
1135,cox_cc_alg_2_unewighted,support,0.7,0.7314000000000002,684.1080999999999
1136,cox_cc_alg_2_unewighted,support,0.7,0.7301999999999998,734.7044000000001
1137,cox_cc_alg_2_unewighted,support,0.7,0.6916,653.1698999999999
1138,cox_cc_alg_2_unewighted,support,0.7,0.7209,682.2666
1139,cox_cc_alg_2_unewighted,support,0.7,0.6609,610.9287
1140,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7494000000000001,13.439546544789915
1141,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7423000000000001,12.270646544789916
1142,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7521000000000001,12.895616544789917
1143,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7512000000000001,13.797766544789914
1144,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7205999999999999,12.195496544789915
1145,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7262999999999998,12.665856544789914
1146,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7326,13.660806544789915
1147,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.6636,11.337076544789916
1148,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7627000000000002,13.446206544789911
1149,cox_ph_alg_1_unewighted,rr_nl_nph,0.8,0.7032999999999998,12.873326544789911
1150,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7844,15.211404589538574
1151,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.8200999999999999,16.573673527221683
1152,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.8186,15.92416728515625
1153,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7814999999999999,15.093243287658693
1154,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7733000000000001,14.596237569885256
1155,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7964,15.330731213989257
1156,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7704000000000001,15.19816332305908
1157,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7710000000000001,14.626679607543947
1158,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.8113000000000001,15.458011145629884
1159,cox_ph_alg_2_unewighted,rr_nl_nph,0.8,0.7582,15.675315357360839
1160,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7500000000000001,13.296586544789916
1161,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7343,12.132036544789917
1162,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7602999999999999,12.654436544789917
1163,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7481,13.802276544789915
1164,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7125,12.383086544789911
1165,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7263999999999998,12.845126544789911
1166,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7314999999999999,13.516306544789911
1167,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.6764,11.71701654478991
1168,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7764000000000002,13.437296544789914
1169,cox_cc_alg_1_unewighted,rr_nl_nph,0.8,0.7137,12.273026544789914
1170,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7846,15.206718782348633
1171,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.8318999999999999,16.852244923706056
1172,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.8103,15.706198955078126
1173,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7801,15.356014205322264
1174,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7805000000000001,14.979341867370604
1175,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7975,15.505468590698243
1176,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7598,14.684351418151858
1177,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7635,14.86352897796631
1178,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.802,14.732969363098142
1179,cox_cc_alg_2_unewighted,rr_nl_nph,0.8,0.7722,14.784026244506839
1180,cox_ph_alg_1_unewighted,metabric,0.8,0.8135416666666666,206.99325
1181,cox_ph_alg_1_unewighted,metabric,0.8,0.6805208333333334,171.38363541666672
1182,cox_ph_alg_1_unewighted,metabric,0.8,0.6626041666666667,172.46092708333336
1183,cox_ph_alg_1_unewighted,metabric,0.8,0.8632291666666667,189.70433333333335
1184,cox_ph_alg_1_unewighted,metabric,0.8,0.6521875,170.18730208333335
1185,cox_ph_alg_1_unewighted,metabric,0.8,0.7002083333333333,166.6346354166667
1186,cox_ph_alg_1_unewighted,metabric,0.8,0.6869791666666666,167.73630208333336
1187,cox_ph_alg_1_unewighted,metabric,0.8,0.6906249999999999,166.06305208333336
1188,cox_ph_alg_1_unewighted,metabric,0.8,0.6735416666666666,154.57087500000003
1189,cox_ph_alg_1_unewighted,metabric,0.8,0.6932291666666667,170.11923958333335
1190,cox_ph_alg_2_unewighted,metabric,0.8,0.8135416666666666,205.7265833492279
1191,cox_ph_alg_2_unewighted,metabric,0.8,0.7653125,193.05029801432292
1192,cox_ph_alg_2_unewighted,metabric,0.8,0.7990624999999999,207.72758662923175
1193,cox_ph_alg_2_unewighted,metabric,0.8,0.8632291666666667,186.3376667779287
1194,cox_ph_alg_2_unewighted,metabric,0.8,0.843125,200.92063338216144
1195,cox_ph_alg_2_unewighted,metabric,0.8,0.7939583333333333,211.73463236490886
1196,cox_ph_alg_2_unewighted,metabric,0.8,0.7891666666666666,208.36964253743488
1197,cox_ph_alg_2_unewighted,metabric,0.8,0.7825000000000001,199.16305818684899
1198,cox_ph_alg_2_unewighted,metabric,0.8,0.8707291666666667,218.57086889648437
1199,cox_ph_alg_2_unewighted,metabric,0.8,0.8182291666666667,195.61924263509115
1200,cox_cc_alg_1_unewighted,metabric,0.8,0.8235416666666667,206.28154166666664
1201,cox_cc_alg_1_unewighted,metabric,0.8,0.7863541666666666,194.65189583333336
1202,cox_cc_alg_1_unewighted,metabric,0.8,0.7287500000000001,188.6820416666667
1203,cox_cc_alg_1_unewighted,metabric,0.8,0.8632291666666667,193.43290625
1204,cox_cc_alg_1_unewighted,metabric,0.8,0.6521875,162.66395833333334
1205,cox_cc_alg_1_unewighted,metabric,0.8,0.6272916666666667,152.49180208333334
1206,cox_cc_alg_1_unewighted,metabric,0.8,0.7367708333333334,190.35193750000008
1207,cox_cc_alg_1_unewighted,metabric,0.8,0.7494791666666666,184.5053020833333
1208,cox_cc_alg_1_unewighted,metabric,0.8,0.6626041666666668,157.08825000000002
1209,cox_cc_alg_1_unewighted,metabric,0.8,0.6932291666666667,168.27577083333335
1210,cox_cc_alg_2_unewighted,metabric,0.8,0.7836458333333333,200.84820826975502
1211,cox_cc_alg_2_unewighted,metabric,0.8,0.8369791666666667,212.118567586263
1212,cox_cc_alg_2_unewighted,metabric,0.8,0.8647916666666666,225.74870121256512
1213,cox_cc_alg_2_unewighted,metabric,0.8,0.853125,190.06623969459534
1214,cox_cc_alg_2_unewighted,metabric,0.8,0.8107291666666666,192.43063008626302
1215,cox_cc_alg_2_unewighted,metabric,0.8,0.7702083333333333,199.69179903157556
1216,cox_cc_alg_2_unewighted,metabric,0.8,0.8763541666666668,231.08527795410154
1217,cox_cc_alg_2_unewighted,metabric,0.8,0.8345833333333333,211.1386394856771
1218,cox_cc_alg_2_unewighted,metabric,0.8,0.8298958333333334,214.65491564941408
1219,cox_cc_alg_2_unewighted,metabric,0.8,0.8054166666666666,188.84243037923179
1220,cox_ph_alg_1_unewighted,support,0.8,0.551,338.0463
1221,cox_ph_alg_1_unewighted,support,0.8,0.5768,358.9720999999999
1222,cox_ph_alg_1_unewighted,support,0.8,0.5171,303.6297999999999
1223,cox_ph_alg_1_unewighted,support,0.8,0.5278,352.8479999999999
1224,cox_ph_alg_1_unewighted,support,0.8,0.6276999999999999,373.65399999999994
1225,cox_ph_alg_1_unewighted,support,0.8,0.5562,387.86799999999994
1226,cox_ph_alg_1_unewighted,support,0.8,0.5371,319.2307999999999
1227,cox_ph_alg_1_unewighted,support,0.8,0.4996,313.85059999999993
1228,cox_ph_alg_1_unewighted,support,0.8,0.5794,361.08769999999987
1229,cox_ph_alg_1_unewighted,support,0.8,0.5439999999999999,345.90479999999997
1230,cox_ph_alg_2_unewighted,support,0.8,0.8131,907.9463000000001
1231,cox_ph_alg_2_unewighted,support,0.8,0.7912,883.8720999999999
1232,cox_ph_alg_2_unewighted,support,0.8,0.8439,1044.5298
1233,cox_ph_alg_2_unewighted,support,0.8,0.7924000000000001,824.7479999999999
1234,cox_ph_alg_2_unewighted,support,0.8,0.7939999999999999,843.5540000000001
1235,cox_ph_alg_2_unewighted,support,0.8,0.8262999999999998,949.7680000000001
1236,cox_ph_alg_2_unewighted,support,0.8,0.8072,1013.1308
1237,cox_ph_alg_2_unewighted,support,0.8,0.7729,899.7506
1238,cox_ph_alg_2_unewighted,support,0.8,0.8053,895.9877000000001
1239,cox_ph_alg_2_unewighted,support,0.8,0.7779999999999998,922.8048
1240,cox_cc_alg_1_unewighted,support,0.8,0.5351,331.72259999999994
1241,cox_cc_alg_1_unewighted,support,0.8,0.5682,351.58589999999987
1242,cox_cc_alg_1_unewighted,support,0.8,0.5091,280.6694999999999
1243,cox_cc_alg_1_unewighted,support,0.8,0.513,338.4183999999999
1244,cox_cc_alg_1_unewighted,support,0.8,0.6209,375.8455
1245,cox_cc_alg_1_unewighted,support,0.8,0.5414999999999999,363.03829999999994
1246,cox_cc_alg_1_unewighted,support,0.8,0.5411,314.2492999999999
1247,cox_cc_alg_1_unewighted,support,0.8,0.49169999999999997,308.9079999999999
1248,cox_cc_alg_1_unewighted,support,0.8,0.5567,344.62659999999994
1249,cox_cc_alg_1_unewighted,support,0.8,0.5462,350.5929000000001
1250,cox_cc_alg_2_unewighted,support,0.8,0.8083999999999999,868.6226000000001
1251,cox_cc_alg_2_unewighted,support,0.8,0.792,880.4859
1252,cox_cc_alg_2_unewighted,support,0.8,0.8437999999999998,1042.5695
1253,cox_cc_alg_2_unewighted,support,0.8,0.7921000000000002,819.3184
1254,cox_cc_alg_2_unewighted,support,0.8,0.8082999999999998,855.7454999999999
1255,cox_cc_alg_2_unewighted,support,0.8,0.8199,951.9383000000001
1256,cox_cc_alg_2_unewighted,support,0.8,0.8130999999999999,1036.1493
1257,cox_cc_alg_2_unewighted,support,0.8,0.7918000000000002,904.8079999999998
1258,cox_cc_alg_2_unewighted,support,0.8,0.8029999999999999,888.5265999999999
1259,cox_cc_alg_2_unewighted,support,0.8,0.7787000000000001,909.4929000000001
1260,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8303000000000001,18.309936544789917
1261,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8517999999999999,18.080996544789915
1262,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8475000000000001,17.601806544789916
1263,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8469,19.154596544789914
1264,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8459,18.096286544789915
1265,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8488,17.922026544789915
1266,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8365,19.444926544789915
1267,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8210999999999999,17.406946544789914
1268,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.8704000000000001,19.174066544789916
1269,cox_ph_alg_1_unewighted,rr_nl_nph,0.9,0.82,18.485216544789914
1270,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9061,25.269812434692376
1271,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9104000000000002,23.32148995788574
1272,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9223,24.359991760864254
1273,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9028999999999999,22.62909722106934
1274,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.8930000000000001,21.889106923217778
1275,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.921,24.33447811828613
1276,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.8685,21.500844686279297
1277,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9049,22.13446159484863
1278,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.9246000000000001,23.598410055541994
1279,cox_ph_alg_2_unewighted,rr_nl_nph,0.9,0.8618000000000001,21.21745724182129
1280,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8398,18.558676544789915
1281,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8530999999999999,17.915436544789912
1282,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8523999999999999,17.981606544789916
1283,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8614000000000002,19.19698654478991
1284,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8321999999999999,17.766436544789915
1285,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8496000000000001,17.496016544789914
1286,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8614,20.026836544789916
1287,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8234,17.112236544789916
1288,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8744000000000001,19.070646544789916
1289,cox_cc_alg_1_unewighted,rr_nl_nph,0.9,0.8169000000000001,18.308736544789916
1290,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9046999999999998,24.718552434692384
1291,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9210999999999998,23.39899407531739
1292,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9235000000000001,24.789473996582025
1293,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9059000000000001,22.292387565917966
1294,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.8962000000000002,21.462351405639648
1295,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9247999999999998,24.023933282470697
1296,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.8689000000000001,20.924593522949216
1297,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9012000000000002,21.329848640747073
1298,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.9217,23.18711957214355
1299,cox_cc_alg_2_unewighted,rr_nl_nph,0.9,0.8663999999999998,21.268582298583986
1300,cox_ph_alg_1_unewighted,metabric,0.9,0.8762500000000001,236.73665624999998
1301,cox_ph_alg_1_unewighted,metabric,0.9,0.8369791666666667,218.25345833333336
1302,cox_ph_alg_1_unewighted,metabric,0.9,0.8314583333333334,218.93590625000002
1303,cox_ph_alg_1_unewighted,metabric,0.9,0.9169791666666667,221.55084375
1304,cox_ph_alg_1_unewighted,metabric,0.9,0.851875,206.44405208333333
1305,cox_ph_alg_1_unewighted,metabric,0.9,0.8020833333333334,205.7461041666667
1306,cox_ph_alg_1_unewighted,metabric,0.9,0.8328125000000001,215.8212708333334
1307,cox_ph_alg_1_unewighted,metabric,0.9,0.8345833333333333,219.22890625
1308,cox_ph_alg_1_unewighted,metabric,0.9,0.8304166666666667,208.48561458333333
1309,cox_ph_alg_1_unewighted,metabric,0.9,0.8795833333333333,214.44029166666667
1310,cox_ph_alg_2_unewighted,metabric,0.9,0.8862500000000001,243.60332189941406
1311,cox_ph_alg_2_unewighted,metabric,0.9,0.8476041666666667,222.42012093098958
1312,cox_ph_alg_2_unewighted,metabric,0.9,0.8860416666666667,237.6025718994141
1313,cox_ph_alg_2_unewighted,metabric,0.9,0.9269791666666668,224.4175124511719
1314,cox_ph_alg_2_unewighted,metabric,0.9,0.9138541666666667,234.07738948567712
1315,cox_ph_alg_2_unewighted,metabric,0.9,0.9170833333333333,249.51277591959635
1316,cox_ph_alg_2_unewighted,metabric,0.9,0.9204166666666668,240.32127083333333
1317,cox_ph_alg_2_unewighted,metabric,0.9,0.844375,226.99557800292965
1318,cox_ph_alg_2_unewighted,metabric,0.9,0.9465624999999999,252.98561458333333
1319,cox_ph_alg_2_unewighted,metabric,0.9,0.9094791666666667,221.10695121256512
1320,cox_cc_alg_1_unewighted,metabric,0.9,0.8762500000000001,237.6989791666667
1321,cox_cc_alg_1_unewighted,metabric,0.9,0.7753125000000001,190.82416666666668
1322,cox_cc_alg_1_unewighted,metabric,0.9,0.8609375,228.62595833333333
1323,cox_cc_alg_1_unewighted,metabric,0.9,0.9269791666666668,221.36133333333336
1324,cox_cc_alg_1_unewighted,metabric,0.9,0.9138541666666667,227.7774479166667
1325,cox_cc_alg_1_unewighted,metabric,0.9,0.7633333333333333,194.28371875000002
1326,cox_cc_alg_1_unewighted,metabric,0.9,0.8529166666666667,225.99496875
1327,cox_cc_alg_1_unewighted,metabric,0.9,0.8338541666666667,213.762125
1328,cox_cc_alg_1_unewighted,metabric,0.9,0.8077083333333333,197.3928229166667
1329,cox_cc_alg_1_unewighted,metabric,0.9,0.8896875000000001,215.17646875
1330,cox_cc_alg_2_unewighted,metabric,0.9,0.9083333333333333,249.76564481608077
1331,cox_cc_alg_2_unewighted,metabric,0.9,0.7859374999999998,195.79082926432292
1332,cox_cc_alg_2_unewighted,metabric,0.9,0.8860416666666667,242.6926270345052
1333,cox_cc_alg_2_unewighted,metabric,0.9,0.9269791666666668,223.9280020345052
1334,cox_cc_alg_2_unewighted,metabric,0.9,0.9373958333333333,246.8107853190104
1335,cox_cc_alg_2_unewighted,metabric,0.9,0.8956249999999999,238.0503752441406
1336,cox_cc_alg_2_unewighted,metabric,0.9,0.96875,253.79496875000004
1337,cox_cc_alg_2_unewighted,metabric,0.9,0.844375,226.92879675292968
1338,cox_cc_alg_2_unewighted,metabric,0.9,0.9156249999999999,233.55949161783852
1339,cox_cc_alg_2_unewighted,metabric,0.9,0.9094791666666667,223.13375533040366
1340,cox_ph_alg_1_unewighted,support,0.9,0.7333999999999999,696.5824000000005
1341,cox_ph_alg_1_unewighted,support,0.9,0.7025999999999999,621.0834000000001
1342,cox_ph_alg_1_unewighted,support,0.9,0.6413,500.97710000000006
1343,cox_ph_alg_1_unewighted,support,0.9,0.7265999999999999,705.4157000000004
1344,cox_ph_alg_1_unewighted,support,0.9,0.7358000000000001,656.0240000000001
1345,cox_ph_alg_1_unewighted,support,0.9,0.7302000000000001,690.4542000000005
1346,cox_ph_alg_1_unewighted,support,0.9,0.7184,697.9713000000005
1347,cox_ph_alg_1_unewighted,support,0.9,0.6574,552.2026000000001
1348,cox_ph_alg_1_unewighted,support,0.9,0.6999000000000002,665.4452000000002
1349,cox_ph_alg_1_unewighted,support,0.9,0.6936999999999999,690.1055000000001
1350,cox_ph_alg_2_unewighted,support,0.9,0.9198000000000002,1449.4823999999996
1351,cox_ph_alg_2_unewighted,support,0.9,0.8898999999999999,1410.9834000000003
1352,cox_ph_alg_2_unewighted,support,0.9,0.9059000000000001,1522.8771
1353,cox_ph_alg_2_unewighted,support,0.9,0.8987,1423.3157
1354,cox_ph_alg_2_unewighted,support,0.9,0.9013,1380.9240000000002
1355,cox_ph_alg_2_unewighted,support,0.9,0.9294000000000001,1508.3542000000002
1356,cox_ph_alg_2_unewighted,support,0.9,0.8873000000000001,1498.8713000000002
1357,cox_ph_alg_2_unewighted,support,0.9,0.8847999999999999,1447.1026000000004
1358,cox_ph_alg_2_unewighted,support,0.9,0.9112999999999998,1442.3452
1359,cox_ph_alg_2_unewighted,support,0.9,0.8717,1374.0055
1360,cox_cc_alg_1_unewighted,support,0.9,0.7312000000000001,711.9222000000004
1361,cox_cc_alg_1_unewighted,support,0.9,0.6939,624.0618000000001
1362,cox_cc_alg_1_unewighted,support,0.9,0.6186,491.3418999999999
1363,cox_cc_alg_1_unewighted,support,0.9,0.7293999999999998,686.5051000000004
1364,cox_cc_alg_1_unewighted,support,0.9,0.7314999999999999,627.8389000000002
1365,cox_cc_alg_1_unewighted,support,0.9,0.7337,693.7164000000005
1366,cox_cc_alg_1_unewighted,support,0.9,0.7094000000000001,700.1308000000005
1367,cox_cc_alg_1_unewighted,support,0.9,0.6291,536.5769
1368,cox_cc_alg_1_unewighted,support,0.9,0.6850999999999999,618.7483000000001
1369,cox_cc_alg_1_unewighted,support,0.9,0.6947999999999999,670.1649000000002
1370,cox_cc_alg_2_unewighted,support,0.9,0.9114,1432.8222
1371,cox_cc_alg_2_unewighted,support,0.9,0.8967000000000002,1426.9618000000003
1372,cox_cc_alg_2_unewighted,support,0.9,0.912,1574.2418999999998
1373,cox_cc_alg_2_unewighted,support,0.9,0.9011999999999999,1408.4050999999997
1374,cox_cc_alg_2_unewighted,support,0.9,0.8964000000000002,1368.7389000000005
1375,cox_cc_alg_2_unewighted,support,0.9,0.9218,1502.6164000000003
1376,cox_cc_alg_2_unewighted,support,0.9,0.8884000000000002,1527.0307999999998
1377,cox_cc_alg_2_unewighted,support,0.9,0.8836999999999999,1453.4769000000001
1378,cox_cc_alg_2_unewighted,support,0.9,0.9151,1475.6483
1379,cox_cc_alg_2_unewighted,support,0.9,0.8644,1358.0648999999999
1380,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.8996,22.729116544789917
1381,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.9079999999999999,22.726496544789917
1382,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.904,21.399936544789913
1383,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.9022,22.870146544789918
1384,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.8922,21.907076544789913
1385,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.917,23.327176544789914
1386,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.8834000000000002,23.153976544789916
1387,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.8947999999999999,22.708636544789925
1388,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.9176000000000001,22.848416544789913
1389,cox_ph_alg_1_unewighted,rr_nl_nph,0.95,0.877,22.02290654478991
1390,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9699,29.196207171630864
1391,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9741000000000001,29.223481428222648
1392,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9550000000000002,29.29952
1393,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9652,29.31822472045898
1394,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9329999999999999,28.3595351373291
1395,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9682000000000001,29.526760000000003
1396,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9192999999999999,28.034979754028317
1397,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9685000000000001,29.678318495483403
1398,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9591999999999998,29.448
1399,cox_ph_alg_2_unewighted,rr_nl_nph,0.95,0.9109999999999999,26.641643976440427
1400,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.8941,22.943736544789918
1401,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.9104000000000001,22.945576544789912
1402,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.9015000000000002,21.610486544789918
1403,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.9071000000000002,22.923166544789915
1404,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.8861000000000001,21.467636544789915
1405,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.917,23.768076544789913
1406,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.885,23.277666544789913
1407,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.8989000000000001,21.955386544789913
1408,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.9233000000000001,22.311416544789914
1409,cox_cc_alg_1_unewighted,rr_nl_nph,0.95,0.8834000000000001,22.47415654478992
1410,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9703,29.843320000000002
1411,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.959,29.645160000000004
1412,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9656999999999998,29.91007
1413,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9529,28.887538055419913
1414,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9329999999999999,28.241956404418946
1415,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9736,30.26766
1416,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9252999999999999,28.78697785949707
1417,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9683999999999999,28.73284055969239
1418,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9550000000000002,28.382089553833012
1419,cox_cc_alg_2_unewighted,rr_nl_nph,0.95,0.9131000000000001,26.489273065795896
1420,cox_ph_alg_1_unewighted,metabric,0.95,0.9408333333333333,260.5173854166667
1421,cox_ph_alg_1_unewighted,metabric,0.95,0.9691666666666666,266.51986458333334
1422,cox_ph_alg_1_unewighted,metabric,0.95,0.8860416666666667,237.4309166666667
1423,cox_ph_alg_1_unewighted,metabric,0.95,0.9589583333333334,258.1479479166667
1424,cox_ph_alg_1_unewighted,metabric,0.95,0.9254166666666667,240.67131250000003
1425,cox_ph_alg_1_unewighted,metabric,0.95,0.9379166666666666,258.21095833333334
1426,cox_ph_alg_1_unewighted,metabric,0.95,0.9592708333333334,254.80632291666666
1427,cox_ph_alg_1_unewighted,metabric,0.95,0.9040624999999999,256.7902083333333
1428,cox_ph_alg_1_unewighted,metabric,0.95,0.9796875000000002,257.03545833333334
1429,cox_ph_alg_1_unewighted,metabric,0.95,0.9688541666666666,255.4394791666667
1430,cox_ph_alg_2_unewighted,metabric,0.95,0.9908333333333333,274.5507106119792
